,chr,node_layer_0,node_layer_1,weights_0,layer0_name,weights_1,layer1_name,raw_importance
277,chr1,277,112,0.026568623,chrchr1:16577908,0.029697578,FBXO42,0.00078902376
278,chr1,278,112,0.0009250869,chrchr1:16579688,0.029697578,FBXO42,2.747284e-05
279,chr1,279,112,0.0075503476,chrchr1:16641637,0.029697578,FBXO42,0.00022422704
280,chr1,280,112,-0.03686306,chrchr1:16641899,0.029697578,FBXO42,-0.0010947436
281,chr1,281,113,-0.0076263966,chrchr1:16730281,9.428494e-06,SPATA21,-7.190543e-08
282,chr1,282,113,0.0061706854,chrchr1:16736110,9.428494e-06,SPATA21,5.8180273e-08
283,chr1,283,114,-0.0018409763,chrchr1:16785378,-3.0773278e-06,NECAP2,5.665288e-09
284,chr1,284,115,-0.011467178,chrchr1:17249308,-4.752097e-05,CROCC,5.449314e-07
285,chr1,285,115,0.005983277,chrchr1:17256615,-4.752097e-05,CROCC,-2.8433115e-07
286,chr1,286,115,0.00573411,chrchr1:17280022,-4.752097e-05,CROCC,-2.7249047e-07
287,chr1,287,116,-0.022474837,chrchr1:17313157,-0.006649668,ATP13A2,0.00014945019
288,chr1,288,116,0.010735858,chrchr1:17323506,-0.006649668,ATP13A2,-7.138989e-05
289,chr1,289,116,-0.008469739,chrchr1:17331478,-0.006649668,ATP13A2,5.632095e-05
290,chr1,290,117,-2.5859024e-05,chrchr1:17355218,1.3199269e-06,SDHB,-3.4132024e-11
291,chr1,291,118,0.0017808625,chrchr1:17409017,1.415089e-05,PADI2,2.5200789e-08
292,chr1,292,118,-0.004298973,chrchr1:17413121,1.415089e-05,PADI2,-6.083429e-08
293,chr1,293,119,7.017198e-05,chrchr1:17570466,5.071354e-08,PADI1,3.5586692e-12
294,chr1,294,120,-0.0006794698,chrchr1:17597721,6.806437e-07,PADI3,-4.6247683e-10
295,chr1,295,121,6.135576e-05,chrchr1:17752000,-3.5466592e-06,RCC2,-2.1760796e-10
296,chr1,296,121,0.0015560635,chrchr1:17764987,-3.5466592e-06,RCC2,-5.518827e-09
297,chr1,297,122,-0.0029717453,chrchr1:18014270,1.1159322e-06,ARHGEF10L,-3.3162662e-09
298,chr1,298,123,0.013494181,chrchr1:18554533,-0.044365708,IGSF21,-0.0005986789
299,chr1,299,123,-0.011213359,chrchr1:18702848,-0.044365708,IGSF21,0.00049748865
300,chr1,300,123,0.04710788,chrchr1:18703523,-0.044365708,IGSF21,-0.0020899745
301,chr1,301,123,-0.0029000908,chrchr1:18703883,-0.044365708,IGSF21,0.00012866459
302,chr1,302,124,-0.009264123,chrchr1:19201827,0.02334634,ALDH4A1,-0.00021628336
303,chr1,303,124,-0.014668266,chrchr1:19201919,0.02334634,ALDH4A1,-0.00034245034
304,chr1,304,124,-0.0068626213,chrchr1:19202023,0.02334634,ALDH4A1,-0.0001602171
305,chr1,305,124,0.0046081194,chrchr1:19202917,0.02334634,ALDH4A1,0.000107582724
306,chr1,306,124,0.011430086,chrchr1:19202926,0.02334634,ALDH4A1,0.00026685066
307,chr1,307,124,-0.0061445693,chrchr1:19203692,0.02334634,ALDH4A1,-0.0001434532
308,chr1,308,124,0.004805163,chrchr1:19204154,0.02334634,ALDH4A1,0.00011218297
309,chr1,309,125,-0.0021995879,chrchr1:19431700,0.015835306,UBR4,-3.4831148e-05
310,chr1,310,125,0.033886813,chrchr1:19487656,0.015835306,UBR4,0.00053660804
311,chr1,311,125,-0.007503515,chrchr1:19503117,0.015835306,UBR4,-0.000118820455
312,chr1,312,125,0.0018670108,chrchr1:19503936,0.015835306,UBR4,2.9564688e-05
313,chr1,313,126,0.003284489,chrchr1:19559306,2.011024e-06,EMC1-AS1,6.605186e-09
314,chr1,314,126,-0.003225107,chrchr1:19561618,2.011024e-06,EMC1-AS1,-6.4857675e-09
315,chr1,316,126,0.004244588,chrchr1:19566957,2.011024e-06,EMC1-AS1,8.535968e-09
316,chr1,315,127,-0.00025910523,chrchr1:19565338,-1.055691e-06,EMC1,2.7353506e-10
317,chr1,317,128,0.00013821582,chrchr1:19578385,-4.6450828e-06,MRTO4,-6.4202393e-10
318,chr1,318,128,-0.0015813076,chrchr1:19585207,-4.6450828e-06,MRTO4,7.345305e-09
319,chr1,319,129,-0.008271276,chrchr1:19593826,2.847569e-06,AKR7L,-2.355303e-08
320,chr1,320,129,-0.0030860885,chrchr1:19595159,2.847569e-06,AKR7L,-8.78785e-09
321,chr1,321,129,-0.007589005,chrchr1:19595760,2.847569e-06,AKR7L,-2.1610216e-08
322,chr1,322,129,0.0045557823,chrchr1:19597289,2.847569e-06,AKR7L,1.29729045e-08
323,chr1,323,129,0.005661981,chrchr1:19597328,2.847569e-06,AKR7L,1.6122883e-08
324,chr1,324,129,0.008706339,chrchr1:19597477,2.847569e-06,AKR7L,2.47919e-08
325,chr1,325,130,0.011364561,chrchr1:19609204,5.2821775e-05,AKR7A3,6.002963e-07
326,chr1,326,130,-0.002740629,chrchr1:19610598,5.2821775e-05,AKR7A3,-1.4476488e-07
327,chr1,327,130,-0.008169775,chrchr1:19611227,5.2821775e-05,AKR7A3,-4.3154202e-07
328,chr1,328,130,-0.0017682242,chrchr1:19611469,5.2821775e-05,AKR7A3,-9.340074e-08
329,chr1,329,131,-0.0010218534,chrchr1:19638348,-7.6894383e-07,AKR7A2,7.857479e-10
330,chr1,330,132,-0.0005542304,chrchr1:19669235,-1.6522689e-06,CAPZB,9.1573765e-10
331,chr1,331,132,0.0015110901,chrchr1:19670861,-1.6522689e-06,CAPZB,-2.4967273e-09
332,chr1,332,133,-0.0019858696,chrchr1:19934724,6.907923e-06,RPS14P3,-1.3718234e-08
333,chr1,333,134,-0.0025436669,chrchr1:20005839,-8.1197356e-08,HTR6,2.0653902e-10
334,chr1,334,135,-0.0012432087,chrchr1:20097105,-1.4695433e-07,TMCO4,1.826949e-10
335,chr1,335,136,0.0024287456,chrchr1:20224152,5.453131e-07,OTUD3,1.3244269e-09
336,chr1,336,137,0.00035486263,chrchr1:20305003,-3.0114413e-07,PLA2G2A,-1.06864795e-10
337,chr1,337,138,-0.0009203756,chrchr1:20412537,-7.917413e-07,PLA2G5,7.286993e-10
338,chr1,338,139,0.0028376593,chrchr1:20474794,2.6821456e-06,PLA2G2F,7.611016e-09
339,chr1,339,140,0.0004188317,chrchr1:20490518,-4.1142353e-06,PLA2G2C,-1.7231722e-09
340,chr1,340,141,-0.0009606296,chrchr1:20975105,-9.714948e-07,PINK1,9.332467e-10
341,chr1,341,142,2.4558717e-06,chrchr1:20978832,-6.243194e-07,DDOST,-1.5332484e-12
342,chr1,342,143,0.008980264,chrchr1:21011355,-0.045107715,KIF17,-0.0004050792
343,chr1,343,143,-0.025841393,chrchr1:21030902,-0.045107715,KIF17,0.0011656461
344,chr1,344,143,-0.037792303,chrchr1:21040079,-0.045107715,KIF17,0.0017047244
345,chr1,345,143,-0.00067479967,chrchr1:21043926,-0.045107715,KIF17,3.043867e-05
346,chr1,346,144,0.00013965998,chrchr1:21267993,1.7528179e-06,EIF4G3,2.4479851e-10
347,chr1,347,145,-0.008701432,chrchr1:21560142,0.037554577,ECE1,-0.0003267786
348,chr1,348,145,0.03636256,chrchr1:21571601,0.037554577,ECE1,0.0013655805
349,chr1,349,145,-0.008511328,chrchr1:21586899,0.037554577,ECE1,-0.00031963934
350,chr1,350,146,0.004654382,chrchr1:21804620,-1.4625309e-07,NBPF3,-6.807177e-10
351,chr1,351,147,-0.0005243126,chrchr1:21887290,5.2732787e-09,ALPL,-2.7648465e-12
352,chr1,352,147,-3.6282625e-05,chrchr1:21902436,5.2732787e-09,ALPL,-1.913284e-13
353,chr1,353,147,0.0011180321,chrchr1:21904131,5.2732787e-09,ALPL,5.895695e-12
354,chr1,354,148,-0.020454064,chrchr1:22013771,-0.051577814,USP48,0.0010549759
355,chr1,355,148,0.03373815,chrchr1:22084145,-0.051577814,USP48,-0.0017401401
356,chr1,356,149,0.004779653,chrchr1:22173967,0.03453701,HSPG2,0.00016507493
357,chr1,357,149,-0.07740119,chrchr1:22174600,0.03453701,HSPG2,-0.0026732057
358,chr1,358,149,0.0007015222,chrchr1:22176959,0.03453701,HSPG2,2.422848e-05
359,chr1,359,149,-0.008822373,chrchr1:22181360,0.03453701,HSPG2,-0.0003046984
360,chr1,360,149,0.013576129,chrchr1:22202333,0.03453701,HSPG2,0.00046887892
361,chr1,361,149,0.0032139367,chrchr1:22204830,0.03453701,HSPG2,0.00011099976
362,chr1,362,149,-0.0054270914,chrchr1:22211217,0.03453701,HSPG2,-0.00018743551
363,chr1,363,149,-0.005784061,chrchr1:22211623,0.03453701,HSPG2,-0.00019976417
364,chr1,364,150,-0.0011524832,chrchr1:22313017,-1.9722413e-07,CELA3B,2.2729749e-10
365,chr1,365,151,-5.786333e-05,chrchr1:22446768,-2.1199314e-06,WNT4,1.226663e-10
366,chr1,366,152,-0.0013760496,chrchr1:22915783,2.0929433e-06,EPHA8,-2.8799938e-09
367,chr1,367,152,0.0041112537,chrchr1:22920100,2.0929433e-06,EPHA8,8.604621e-09
368,chr1,368,153,-0.014471261,chrchr1:22965438,-0.0040584523,C1QA,5.8730922e-05
369,chr1,369,154,0.0013865819,chrchr1:22986016,-8.857578e-07,C1QB,-1.2281758e-09
370,chr1,370,155,0.002589451,chrchr1:23110997,1.188107e-07,EPHB2,3.0765449e-10
371,chr1,371,156,-0.007652851,chrchr1:23392610,0.00034521054,KDM1A,-2.6418447e-06
372,chr1,372,157,0.00021059734,chrchr1:23519633,5.8543492e-08,HTR1D,1.2329104e-11
373,chr1,373,158,0.042817794,chrchr1:23688933,0.028857078,ZNF436,0.0012355965
374,chr1,374,159,-6.5791287e-06,chrchr1:23697617,-1.3603751e-06,ZNF436-AS1,8.950083e-12
375,chr1,375,160,-2.8006798e-05,chrchr1:23735241,-6.540722e-07,TCEA3,1.8318468e-11
376,chr1,376,161,-0.0008749249,chrchr1:23763449,-1.0645031e-06,ASAP3,9.313602e-10
377,chr1,377,162,0.0042352127,chrchr1:24172156,-1.4949767e-06,FUCA1,-6.331544e-09
378,chr1,378,163,0.00258795,chrchr1:24390549,-0.03936714,MYOM3,-0.00010188019
379,chr1,379,163,0.006654202,chrchr1:24392600,-0.03936714,MYOM3,-0.00026195688
380,chr1,380,163,0.0042136745,chrchr1:24394673,-0.03936714,MYOM3,-0.00016588031
381,chr1,381,163,0.0060404497,chrchr1:24394811,-0.03936714,MYOM3,-0.00023779522
382,chr1,382,163,0.02610977,chrchr1:24409165,-0.03936714,MYOM3,-0.001027867
383,chr1,383,163,-0.043850362,chrchr1:24416070,-0.03936714,MYOM3,0.0017262633
384,chr1,384,163,0.0024042565,chrchr1:24416133,-0.03936714,MYOM3,-9.46487e-05
385,chr1,385,163,-0.0005735781,chrchr1:24417419,-0.03936714,MYOM3,2.258013e-05
386,chr1,386,164,0.0022484693,chrchr1:24454801,-8.272698e-07,IL22RA1,-1.8600907e-09
387,chr1,387,165,-0.0072474503,chrchr1:24976486,-1.053604e-05,SRRM1,7.635942e-08
388,chr1,388,165,0.008406305,chrchr1:24989159,-1.053604e-05,SRRM1,-8.856916e-08
389,chr1,389,166,0.0026133156,chrchr1:25153485,9.727889e-07,CLIC4,2.5422044e-09
390,chr1,390,167,-0.00062747375,chrchr1:25883613,8.781123e-07,LDLRAP1,-5.509924e-10
391,chr1,391,168,0.0014845817,chrchr1:26090480,-4.4975764e-07,MAN1C1,-6.6770195e-10
392,chr1,392,169,0.00090689305,chrchr1:26138136,4.5725213e-07,SELENON,4.146788e-10
393,chr1,393,169,-0.0008214241,chrchr1:26138262,4.5725213e-07,SELENON,-3.7559794e-10
394,chr1,394,170,-0.004310052,chrchr1:26514732,-2.569972e-06,CNKSR1,1.1076712e-08
395,chr1,395,170,0.0010369265,chrchr1:26515248,-2.569972e-06,CNKSR1,-2.664872e-09
396,chr1,396,171,0.00055933854,chrchr1:26517811,1.4605139e-06,CATSPER4,8.169217e-10
397,chr1,397,172,-0.0019529879,chrchr1:26608761,3.3981823e-06,SH3BGRL3,-6.636609e-09
398,chr1,398,173,0.004066335,chrchr1:26671748,0.017853359,CRYBG2,7.259774e-05
399,chr1,399,173,-0.025684452,chrchr1:26673076,0.017853359,CRYBG2,-0.00045855372
400,chr1,400,174,-0.0056434274,chrchr1:26694118,1.2401227e-06,ZNF683,-6.9985426e-09
401,chr1,401,174,0.007186784,chrchr1:26694932,1.2401227e-06,ZNF683,8.912494e-09
402,chr1,402,175,0.0032859033,chrchr1:26799935,-1.027995e-06,HMGN2,-3.3778922e-09
403,chr1,403,175,-0.0036531358,chrchr1:26800270,-1.027995e-06,HMGN2,3.7554053e-09
404,chr1,404,176,0.0025807496,chrchr1:26873700,-4.4060016e-08,RPS6KA1,-1.1370787e-10
405,chr1,405,176,-0.0013265932,chrchr1:26899816,-4.4060016e-08,RPS6KA1,5.844972e-11
406,chr1,406,177,-0.0021004898,chrchr1:27089446,-7.323115e-06,ARID1A,1.5382128e-08
407,chr1,407,177,0.0042032525,chrchr1:27105725,-7.323115e-06,ARID1A,-3.07809e-08
408,chr1,408,177,-0.0027078723,chrchr1:27106975,-7.323115e-06,ARID1A,1.983006e-08
409,chr1,409,178,0.0009839257,chrchr1:27217288,1.3509941e-06,GPATCH3,1.3292778e-09
410,chr1,410,179,0.0044836546,chrchr1:27238451,3.865138e-07,NR0B2,1.7329943e-09
411,chr1,411,180,-0.001986425,chrchr1:27657324,2.690424e-06,TMEM222,-5.3443254e-09
412,chr1,412,181,-0.0031525039,chrchr1:27674077,-9.738959e-07,SYTL1,3.0702105e-09
413,chr1,413,182,0.0026623954,chrchr1:27720382,-1.5184121e-06,GPR3,-4.0426134e-09
414,chr1,414,183,-0.0072197323,chrchr1:27736354,-1.971711e-06,WASF2,1.4235226e-08
415,chr1,415,183,0.009292926,chrchr1:27755260,-1.971711e-06,WASF2,-1.8322964e-08
416,chr1,416,184,0.00093504274,chrchr1:27875882,1.4795771e-06,AHDC1,1.3834679e-09
417,chr1,417,184,-0.0013850719,chrchr1:27876899,1.4795771e-06,AHDC1,-2.0493207e-09
418,chr1,418,185,0.0032170168,chrchr1:28120189,-7.138808e-07,STX12,-2.2965665e-09
419,chr1,419,185,-0.004444111,chrchr1:28128190,-7.138808e-07,STX12,3.1725655e-09
420,chr1,420,186,0.0019960012,chrchr1:28176927,-6.3172365e-08,PPP1R8,-1.2609212e-10
421,chr1,421,187,0.0031362853,chrchr1:28290155,1.2763383e-06,XKR8,4.002961e-09
422,chr1,422,187,0.00028277942,chrchr1:28293718,1.2763383e-06,XKR8,3.609222e-10
423,chr1,423,188,-0.011261812,chrchr1:28555426,-0.00010338938,DNAJC8,1.1643518e-06
424,chr1,424,188,0.009891748,chrchr1:28555579,-0.00010338938,DNAJC8,-1.0227017e-06
425,chr1,425,189,-0.0010887734,chrchr1:28564252,5.300844e-06,ATP5IF1,-5.7714176e-09
426,chr1,426,190,-0.001682305,chrchr1:28661263,3.2940775e-06,MED18,-5.541643e-09
427,chr1,427,191,-0.0022497377,chrchr1:28891260,-6.368181e-07,TRNAU1AP,1.4326736e-09
428,chr1,428,191,0.0027377622,chrchr1:28904029,-6.368181e-07,TRNAU1AP,-1.7434564e-09
429,chr1,429,192,0.0021053317,chrchr1:28931901,-1.8959381e-06,TAF12,-3.9915786e-09
430,chr1,430,193,0.008576933,chrchr1:29028910,-6.5729637e-07,GMEB1,-5.6375873e-09
431,chr1,431,193,-0.009356551,chrchr1:29040683,-6.5729637e-07,GMEB1,6.1500267e-09
432,chr1,432,194,-0.0001799344,chrchr1:29063648,-2.0606325e-07,YTHDF2,3.707787e-11
433,chr1,433,195,-0.00047079843,chrchr1:29189597,4.625266e-06,OPRD1,-2.177568e-09
434,chr1,434,196,-0.004539223,chrchr1:29365746,-2.7597284e-06,EPB41,1.2527023e-08
435,chr1,435,196,0.006205771,chrchr1:29435829,-2.7597284e-06,EPB41,-1.7126244e-08
436,chr1,436,197,-0.0010094803,chrchr1:29475206,-8.818162e-07,SRSF4,8.9017616e-10
437,chr1,437,197,-0.0035818883,chrchr1:29475341,-8.818162e-07,SRSF4,3.1585672e-09
438,chr1,438,197,0.0035039973,chrchr1:29475394,-8.818162e-07,SRSF4,-3.0898817e-09
439,chr1,439,198,-9.95674e-05,chrchr1:29529699,-1.2055918e-07,MECR,1.20037634e-11
440,chr1,440,198,0.0008185182,chrchr1:29533232,-1.2055918e-07,MECR,-9.8679884e-11
441,chr1,441,198,0.0044103907,chrchr1:29542655,-1.2055918e-07,MECR,-5.3171306e-10
442,chr1,442,198,-0.0028786112,chrchr1:29542677,-1.2055918e-07,MECR,3.47043e-10
443,chr1,443,199,-0.002702356,chrchr1:29644283,1.1331792e-06,PTPRU,-3.0622538e-09
444,chr1,444,200,0.0050518396,chrchr1:31211894,1.2281593e-05,LAPTM5,6.2044634e-08
445,chr1,445,201,-0.002677269,chrchr1:31346057,-7.7668835e-07,SDC3,2.0794038e-09
446,chr1,446,201,-0.001618767,chrchr1:31347320,-7.7668835e-07,SDC3,1.2572775e-09
447,chr1,447,201,0.0034645414,chrchr1:31347439,-7.7668835e-07,SDC3,-2.6908689e-09
448,chr1,448,202,-0.0023026476,chrchr1:31447689,-1.0393619e-06,PUM1,2.3932842e-09
449,chr1,449,203,6.183548e-05,chrchr1:31837089,-4.5673073e-07,ZCCHC17,-2.8242166e-11
450,chr1,450,204,0.00286532,chrchr1:31838767,2.7206397e-07,FABP3,7.7955037e-10
451,chr1,451,205,-0.0005234645,chrchr1:31897546,1.9794442e-07,SERINC2,-1.0361688e-10
452,chr1,452,206,0.004175323,chrchr1:32085170,0.0010142437,HCRTR1,4.234795e-06
453,chr1,453,206,0.008624654,chrchr1:32086423,0.0010142437,HCRTR1,8.747501e-06
454,chr1,454,206,-0.0056856023,chrchr1:32089178,0.0010142437,HCRTR1,-5.766586e-06
455,chr1,455,207,0.0034075535,chrchr1:32157657,-9.87971e-07,COL16A1,-3.3665641e-09
456,chr1,456,207,0.0063011516,chrchr1:32158363,-9.87971e-07,COL16A1,-6.2253553e-09
457,chr1,457,207,-0.010210138,chrchr1:32165648,-9.87971e-07,COL16A1,1.008732e-08
458,chr1,458,208,0.06016525,chrchr1:32193647,0.031261805,ADGRB2,0.0018808743
459,chr1,459,208,0.0059051896,chrchr1:32196647,0.031261805,ADGRB2,0.00018460689
460,chr1,460,208,0.006898691,chrchr1:32201417,0.031261805,ADGRB2,0.00021566554
461,chr1,461,208,-0.0020508035,chrchr1:32201473,0.031261805,ADGRB2,-6.411182e-05
462,chr1,462,208,0.010252331,chrchr1:32205254,0.031261805,ADGRB2,0.0003205064
463,chr1,463,208,-0.003620239,chrchr1:32221811,0.031261805,ADGRB2,-0.00011317521
464,chr1,464,209,-0.0016002078,chrchr1:32265574,-1.3945089e-06,SPOCD1,2.2315039e-09
465,chr1,465,209,-0.0007933715,chrchr1:32279890,-1.3945089e-06,SPOCD1,1.1063637e-09
466,chr1,466,210,0.003974407,chrchr1:32624967,1.2449367e-06,KPNA6,4.947885e-09
467,chr1,467,210,-0.0049242186,chrchr1:32628813,1.2449367e-06,KPNA6,-6.1303407e-09
468,chr1,468,211,-0.0012069389,chrchr1:32660473,-4.3520836e-06,TXLNA,5.2526987e-09
469,chr1,469,212,0.0042310306,chrchr1:32669918,5.681216e-06,CCDC28B,2.4037398e-08
470,chr1,470,213,0.0016291821,chrchr1:32673382,-7.4803836e-07,IQCC,-1.2186907e-09
471,chr1,471,214,-0.002017893,chrchr1:32681129,3.0585763e-06,DCDC2B,-6.1718795e-09
472,chr1,472,215,-6.533948e-05,chrchr1:32829393,-3.4563357e-09,TSSK3,2.2583518e-13
473,chr1,473,216,-0.003023428,chrchr1:32843528,-1.2505898e-06,BSDC1,3.781068e-09
474,chr1,474,216,0.0063435864,chrchr1:32846846,-1.2505898e-06,BSDC1,-7.933224e-09
475,chr1,475,217,-0.04324391,chrchr1:33256884,-0.041108925,YARS1,0.0017777107
476,chr1,476,218,-0.032797,chrchr1:33409693,-0.029813552,RNF19B,0.0009777951
477,chr1,477,219,-0.024165291,chrchr1:33631069,-0.039635476,TRIM62,0.0009578028
478,chr1,478,219,0.062473368,chrchr1:33646950,-0.039635476,TRIM62,-0.0024761616
479,chr1,479,220,-3.6291094e-05,chrchr1:33741787,-8.2325414e-08,ZNF362,2.9876793e-12
480,chr1,480,221,-0.0031314578,chrchr1:33790496,1.6729522e-06,PHC2,-5.238779e-09
481,chr1,481,221,-0.0050375904,chrchr1:33799900,1.6729522e-06,PHC2,-8.427648e-09
482,chr1,482,221,0.008809056,chrchr1:33820134,1.6729522e-06,PHC2,1.473713e-08
483,chr1,483,222,0.0049591633,chrchr1:33957130,-5.5073624e-06,ZSCAN20,-2.731191e-08
484,chr1,484,222,0.024812888,chrchr1:33957152,-5.5073624e-06,ZSCAN20,-1.3665357e-07
485,chr1,485,222,-0.0023658937,chrchr1:33957270,-5.5073624e-06,ZSCAN20,1.3029834e-08
486,chr1,486,222,0.0004354677,chrchr1:33960171,-5.5073624e-06,ZSCAN20,-2.3982785e-09
487,chr1,487,223,-0.006905383,chrchr1:34008297,-0.026046112,CSMD2,0.00017985838
488,chr1,488,223,0.0028243177,chrchr1:34035105,-0.026046112,CSMD2,-7.356249e-05
489,chr1,489,223,0.012658706,chrchr1:34037350,-0.026046112,CSMD2,-0.00032971008
490,chr1,490,223,-0.006054425,chrchr1:34066506,-0.026046112,CSMD2,0.00015769423
491,chr1,491,223,0.007755726,chrchr1:34180239,-0.026046112,CSMD2,-0.00020200651
492,chr1,492,223,0.010219494,chrchr1:34254272,-0.026046112,CSMD2,-0.00026617807
493,chr1,493,223,-0.029589804,chrchr1:34286189,-0.026046112,CSMD2,0.00077069935
494,chr1,494,224,0.004022252,chrchr1:35227466,4.1511822e-07,GJB4,1.66971e-09
495,chr1,495,225,0.006383972,chrchr1:35334714,7.7936943e-07,DLGAP3,4.9754725e-09
496,chr1,496,225,-0.0051849065,chrchr1:35365660,7.7936943e-07,DLGAP3,-4.040958e-09
497,chr1,497,226,-0.0016254978,chrchr1:35496247,-4.591192e-07,ZMYM6,7.4629725e-10
498,chr1,498,227,0.001912832,chrchr1:35652564,-8.064016e-06,SFPQ,-1.5425108e-08
499,chr1,499,227,0.010657038,chrchr1:35652770,-8.064016e-06,SFPQ,-8.593852e-08
500,chr1,500,227,-0.009496396,chrchr1:35654748,-8.064016e-06,SFPQ,7.657909e-08
501,chr1,501,227,0.0031535712,chrchr1:35654765,-8.064016e-06,SFPQ,-2.5430447e-08
502,chr1,502,227,0.004261502,chrchr1:35654777,-8.064016e-06,SFPQ,-3.436482e-08
503,chr1,503,227,-0.0039940886,chrchr1:35655014,-8.064016e-06,SFPQ,3.2208394e-08
504,chr1,504,227,-0.006319225,chrchr1:35656064,-8.064016e-06,SFPQ,5.0958327e-08
505,chr1,505,228,0.009024375,chrchr1:35824694,2.525466e-05,ZMYM4,2.2790752e-07
506,chr1,506,228,-0.009618721,chrchr1:35863963,2.525466e-05,ZMYM4,-2.4291754e-07
507,chr1,507,228,0.0028721055,chrchr1:35884083,2.525466e-05,ZMYM4,7.253404e-08
508,chr1,508,229,0.009094826,chrchr1:35900615,-2.0745294e-05,KIAA0319L,-1.8867483e-07
509,chr1,509,229,-0.0032756324,chrchr1:35900725,-2.0745294e-05,KIAA0319L,6.7953955e-08
510,chr1,510,229,0.0006372778,chrchr1:35919979,-2.0745294e-05,KIAA0319L,-1.3220515e-08
511,chr1,511,229,-0.006305065,chrchr1:35921764,-2.0745294e-05,KIAA0319L,1.3080043e-07
512,chr1,512,230,0.0034903004,chrchr1:36029343,-2.2638292e-06,NCDN,-7.901444e-09
513,chr1,513,231,-0.0015688291,chrchr1:36056327,-6.9936647e-07,TFAP2E,1.0971865e-09
514,chr1,514,231,0.0047698594,chrchr1:36060035,-6.9936647e-07,TFAP2E,-3.3358798e-09
515,chr1,515,232,-0.012515656,chrchr1:36359669,-0.004779022,AGO1,5.9812595e-05
516,chr1,516,233,-0.00042998663,chrchr1:36432506,1.3753787e-06,AGO3,-5.9139443e-10
517,chr1,517,234,-0.00067375356,chrchr1:36550658,0.049569853,TEKT2,-3.3397864e-05
518,chr1,518,234,0.010382253,chrchr1:36552839,0.049569853,TEKT2,0.00051464676
519,chr1,519,234,-0.10621599,chrchr1:36553673,0.049569853,TEKT2,-0.005265111
520,chr1,520,235,-0.0035189325,chrchr1:36556867,6.355066e-07,ADPRHL2,-2.2363047e-09
521,chr1,521,235,0.0013248435,chrchr1:36558164,6.355066e-07,ADPRHL2,8.4194673e-10
522,chr1,522,236,0.0037520567,chrchr1:36564277,1.0036831e-06,COL8A2,3.765876e-09
523,chr1,523,237,-0.0073887166,chrchr1:36638949,-1.8711173e-06,MAP7D1,1.3825155e-08
524,chr1,524,237,-1.2173075e-05,chrchr1:36643685,-1.8711173e-06,MAP7D1,2.2777252e-11
525,chr1,525,237,0.009066641,chrchr1:36644010,-1.8711173e-06,MAP7D1,-1.696475e-08
526,chr1,526,238,-0.00059956854,chrchr1:36752410,1.2111718e-06,THRAP3,-7.261805e-10
527,chr1,527,239,-0.002754807,chrchr1:36788689,2.7053227e-06,EVA1B,-7.452642e-09
528,chr1,528,240,6.4018386e-05,chrchr1:36807452,-1.7628547e-06,STK40,-1.12855114e-10
529,chr1,529,241,0.0026002205,chrchr1:37948212,1.2630868e-06,ZC3H12A,3.2843042e-09
530,chr1,530,242,-0.0030791147,chrchr1:38006163,0.06419868,SNIP1,-0.0001976751
531,chr1,531,242,0.0734047,chrchr1:38006359,0.06419868,SNIP1,0.004712485
532,chr1,532,243,4.294826e-05,chrchr1:38049552,-2.1881829e-07,GNL2,-9.397864e-12
533,chr1,533,244,-0.0001935894,chrchr1:38079825,-2.397628e-07,RSPO1,4.6415538e-11
534,chr1,534,245,-0.0006302596,chrchr1:38171266,1.4338955e-06,CDCA8,-9.0372637e-10
535,chr1,535,245,0.00034279944,chrchr1:38172736,1.4338955e-06,CDCA8,4.915386e-10
536,chr1,536,246,0.029765723,chrchr1:38181503,0.028220143,EPHA10,0.00083999295
537,chr1,537,246,0.00069572515,chrchr1:38184055,0.028220143,EPHA10,1.9633464e-05
538,chr1,538,246,-0.01524115,chrchr1:38184316,0.028220143,EPHA10,-0.00043010744
539,chr1,539,246,-0.014289047,chrchr1:38185647,0.028220143,EPHA10,-0.00040323896
540,chr1,540,246,-0.01501878,chrchr1:38185723,0.028220143,EPHA10,-0.00042383213
541,chr1,541,246,0.007316232,chrchr1:38188604,0.028220143,EPHA10,0.00020646512
542,chr1,542,246,0.016494103,chrchr1:38188736,0.028220143,EPHA10,0.00046546594
543,chr1,543,246,-0.0006536244,chrchr1:38188740,0.028220143,EPHA10,-1.8445375e-05
544,chr1,544,246,-0.009556569,chrchr1:38188768,0.028220143,EPHA10,-0.00026968776
545,chr1,545,246,-0.014952356,chrchr1:38188934,0.028220143,EPHA10,-0.00042195764
546,chr1,546,246,0.010978922,chrchr1:38227268,0.028220143,EPHA10,0.00030982675
547,chr1,547,247,-0.0005223076,chrchr1:39305403,2.1565074e-07,RRAGC,-1.1263602e-10
548,chr1,548,248,-4.2698724e-05,chrchr1:39330399,3.4529162e-06,GJA9-MYCBP,-1.4743512e-10
549,chr1,549,249,0.00057414034,chrchr1:39340282,-1.2777041e-06,GJA9,-7.335815e-10
550,chr1,550,249,0.0006089255,chrchr1:39340862,-1.2777041e-06,GJA9,-7.780266e-10
551,chr1,551,250,0.014579047,chrchr1:39352271,-0.019485163,RHBDL2,-0.0002840751
552,chr1,552,250,0.0212058,chrchr1:39361615,-0.019485163,RHBDL2,-0.00041319846
553,chr1,553,251,-0.014680132,chrchr1:39768767,-0.0028661643,MACF1,4.207567e-05
